流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
98102;;TA10510054;42;活躍星系;;3.0;TAESC0177;半年;選修;陳林文;3;一7,8,9(公館 Ｂ413);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98171;;TA10420143;87;應變分析;;3.0;TAESC0268;半年;選修;葉孟宛;3;四2,3,4(公館 Ｃ403);2;限碩士班以上,本校修課人數上限：2人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98197;;TA10920154;88;地震特論;;3.0;TAESC8014;半年;選修;陳卉瑄;3;三2,3,4(公館 Ｃ403);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98103;;TA10710053;43;岩石學（含實習）;;3.0;TAESC9004;半年;選修;賴昱銘;3;五2,3,4(公館 Ｃ401);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班及碩士班。初中階課程，適合大二以上學生修習。；限修學制：大、碩、博;;
98104;;TA10520089;44;熱帶氣象學;;3.0;TAESC9006;半年;選修;鄒治華;3;三6(請洽系所辦)  四3,4(請洽系所辦);3;本課有先修科目規定,本校修課人數上限：3人;臺師大校際課程。課程性質：學士班及碩士班。先修科目：普通物理乙（一）　；　普通物理乙（二）　；　應用數學（一）。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班;;
98105;;TA10420148;45;野外地質學（含實習）;;3.0;TAESC9009;半年;選修;葉恩肇;3;一2,3,4(公館 Ｃ401);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98106;;TA10720045;46;地球內部物理化學;;3.0;TAESC9010;半年;選修;林佩瑩;3;二2,3,4(公館 Ｃ403);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98107;;TA10420150;47;大陸及超大陸的演變;;3.0;TAESC9023;半年;選修;謝奈特;3;三7,8,9(公館 Ｃ403);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98108;;TA10520092;49;臺灣地質;;3.0;TAESC9030;半年;選修;葉恩肇;3;二2,3,4(公館 Ｃ401);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98109;;TA10620062;50;地球系統與行星比較科學;;3.0;TAESC9031;半年;選修;陳卉瑄;3;三7,8,9(公館 Ｃ401);10;本校修課人數上限：10人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98110;;TA10720047;51;大地工程學;;3.0;TAESC9036;半年;選修;葉恩肇;3;一10,A,B(公館 Ｃ401);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98111;;TA10920069;52;區域地質學;;3.0;TAESC9040;半年;選修;葉恩肇;3;二10,A,B(公館 Ｃ401);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98112;;TA10920070;53;行星地球物理探勘;;3.0;TAESC9041;半年;選修;林佩瑩;3;一7,8,9(公館 Ｓ602);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98113;;TA10920071;54;海洋衛星資料分析;;3.0;TAESC9042;半年;選修;鄭志文;3;四7,8,9(公館 理圖802);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98114;;TA10920072;55;石油地球化學;;3.0;TAESC9043;半年;選修;吳素慧;3;五7,8,9(公館 Ｃ401);2;本課有先修科目規定,本校修課人數上限：2人;臺師大校際課程。課程性質：學士班及碩士班。先修科目：石油地質學。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
98115;;TA10920073;56;地質科學於再生能源上的應用;;2.0;TAESC9044;半年;選修;黃鐘;3;三A,B(公館 Ｃ401);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。中階以上課程，適合大三以上學生修習，以作為探究研究所之先修課程，同時也開放碩士班無此課程基礎之學生選修。；限修學制：大、碩、博;;
96511;;TA10510057;57;觀測地震學;;3.0;TAESU0077;半年;選修;陳卉瑄;3;五3,4,5(公館 Ｓ603);10;本校修課人數上限：10人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博;;
96897;;TA10420154;58;天文學（含實習）;;3.0;TAESU0178;半年;選修;陳林文;3;三7,8,9(公館 Ｅ301);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博;;
96952;;TA10420155;64;古生物學（含實習）;;3.0;TAESU0189;半年;選修;米泓生;3;四7,8,9(公館 Ｓ203);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。初中階課程，適合大三以上學生修習。；限修學制：大、碩、博;;
96953;;TA10520098;65;太空天氣學;;3.0;TAESU0217;半年;選修;曾瑋玲;3;四2,3,4(公館 Ｓ602);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。中階課程，適合大三以上學生修習。；限修學制：大、碩、博;;
96822;;TA10920074;40;天文資訊學導論;;3.0;TAESU0221;半年;選修;曾瑋玲;3;二2,3,4(公館 理圖802);10;本校修課人數上限：10人;臺師大校際課程。課程性質：學士班。中低階以上課程，適合大二以上學生修習，以作為中階課程銜接之先修課程。；限修學制：大、碩、博;;
96364;;TA10311092;50;基礎拉丁文;;3.0;TAETM0037;半年;選修;陳學毅;3;三3,4,5(本部 博404);2;限學士班三年級以上,本校修課人數上限：2人;臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博;;
96365;;TA10920075;51;中歐文化與觀光專題研究;;3.0;TAETM0067;半年;選修;陳學毅;3;三7,8,9(本部 博404);2;限學士班三年級以上,本校修課人數上限：2人;臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博;;
96366;;TA10311095;52;觀光與社會變遷;;3.0;TAETM0076;半年;選修;賴嘉玲;3;二7,8,9(本部 博404);4;限學士班三年級以上,本校修課人數上限：4人;臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博;;
96367;;TA10620067;53;歐洲電影與旅行;;3.0;TAETM0078;半年;選修;路狄諾;3;四7,8,9(本部 博404);4;限學士班三年級以上,本校修課人數上限：4人;臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博;;
96368;;TA10920076;54;愛爾蘭文學及其再現;;3.0;TAETM0084;半年;選修;梁孫傑;3;五3,4,5(本部 博404);2;限學士班三年級以上,本校修課人數上限：2人;臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博;;
96707;;TA10320202;20;地理資訊網路應用;;2.0;TAGEC0017;半年;選修;周學政;3;二8,9(本部 地理系電);3;限學士班三年級以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96708;;TA10320203;22;臺灣原住民族地理研討;;2.0;TAGEC0041;半年;選修;汪明輝;3;三A,B(本部 地理系會);3;限學士班三年級以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96709;;TA10420163;23;質性研究與論文寫作;;2.0;TAGEC0049;半年;選修;譚鴻仁;3;三9,10(本部 地理系研);3;限學士班三年級以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96710;;TA10311241;25;數值攝影測量;;3.0;TAGEC7001;半年;選修;王聖鐸;3;五6,7,8(本部 地理系研);3;限學士班三年級以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
98056;;TA10410107;26;季風論;;3.0;TAGEC8009;半年;選修;洪致文;3;二7,8,9(本部 地理系研);1;限碩士班以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博本課程英文化程度說明;;
96711;;TA10720051;27;文化地理研討;;2.0;TAGEC8023;半年;選修;李素馨;3;三1,2(本部 地理系研);3;限學士班三年級以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96712;;TA10920077;28;產業生態學研討;;2.0;TAGEC8025;半年;選修;郭乃文;3;二6,7(本部 地理系會);3;限學士班三年級以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
98057;;TA10720052;29;氣候變遷的減緩與調適;;3.0;TAGEC8026;半年;選修;洪立三;3;四7,8,9(本部 地理系研);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博本課程英文化程度說明;;
98058;;TA10720053;30;政治生態學研討;;3.0;TAGEC8027;半年;選修;莫家俊;3;一2,3,4(本部 地理系研);3;限學士班三年級以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96713;;TA10920078;31;科學英文寫作;;3.0;TAGEC8034;半年;選修;陳瑩;3;二2,3,4(本部 地理系研);3;限學士班三年級以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96652;;TA10320210;00;地形學;;3.0;TAGEU0001;半年;選修;沈淑敏;3;二2,3,4(本部 正206);3;本課有先修科目規定,本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。先修科目：地質學。限修學制：大、碩、博本課程英文化程度說明;;
96659;;TA10311261;11;經濟地理;;3.0;TAGEU0006;半年;選修;王文誠;3;一2,3,4(本部 正206);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96653;;TA10520104;01;世界地理;;3.0;TAGEU0014;半年;選修;張峻嘉;3;四2,3,4(本部 正206);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96923;;TA10520104;03;世界地理;;3.0;TAGEU0014;半年;選修;汪明輝;3;四A,B,C(本部 誠202);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。限外系；限修學制：大、碩、博本課程英文化程度說明;;
96640;;TA10520104;98;世界地理;;3.0;TAGEU0014;半年;選修;周學政;3;一2,3,4(本部 正205);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96604;;TA10620072;13;人口地理;;3.0;TAGEU0059;半年;選修;洪立三;3;二2,3,4(本部 誠107);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96605;;TA10320219;16;自然災害;;3.0;TAGEU0101;半年;選修;沈淑敏;3;四2,3,4(本部 地理系會);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96561;;TA10420170;06;中國地理;;2.0;TAGEU0120;半年;選修;王耀輝;3;二A,B(本部 誠202);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96606;;TA10710060;18;永續觀光管理;;3.0;TAGEU0199;半年;選修;莫家俊;3;五7,8,9(本部 正206);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96405;;TA10920079;96;區位分析與選址;;3.0;TAGEU0248;半年;選修;周學政;3;四2,3,4(本部 地理系電);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96674;;TA10320226;62;營養教育專題研究;;2.0;TAHEC0013;半年;選修;劉貴雲;3;四5,6(本部 誠505);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96675;;TA10311285;63;健康傳播理論與實務;;3.0;TAHEC0014;半年;選修;吳文琪;3;四2,3,4(本部 誠602);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96676;;TA10420172;64;學校健康環境研究;;2.0;TAHEC0016;半年;選修;董貞吟;3;四3,4(本部 誠504);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96677;;TA10820087;65;安全教育專題研究;;2.0;TAHEC0025;半年;選修;余坤煌;3;四A,B(本部 誠504);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96678;;TA10920080;66;社區健康營造與健康促進;;2.0;TAHEC0026;半年;選修;張晏蓉;3;四7,8(本部 誠505);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
98012;;TA10920081;67;健康與疾病行為研究;;2.0;TAHEC0030;半年;選修;連盈如;3;五3,4(本部 誠505);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96679;;TA10710063;70;健康促進與衛生教育英文文獻選讀及寫作;;3.0;TAHEC0048;半年;選修;郭鐘隆;3;四2,3,4(本部 誠505);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96680;;TA10520107;71;健康促進與衛生教育倫理學;;2.0;TAHEC8002;半年;選修;黃松元;3;四1,2(本部 誠504);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96681;;TA10610130;72;醫療社會學專題研究;;2.0;TAHEC8010;半年;選修;吳秀玲;3;四A,B(本部 誠506);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96682;;TA10420176;73;衛生資料庫統計分析;;3.0;TAHEC8011;半年;選修;李子奇;3;二8,9,10(本部 教404);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
98088;;TA10920082;34;生命教育;;2.0;TAHEC9002;半年;選修;余坤煌;3;二10,A(本部 誠207);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博本課程英文化程度說明;;
98089;;TA10420177;35;預防保健服務與實務;;3.0;TAHEC9003;半年;選修;李子奇;3;一6,7,8(本部 教403);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班及碩士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96739;;TA10420178;36;醫療服務與健康保險;;2.0;TAHEC9004;半年;選修;張芳維;3;一10,A(本部 誠207);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博本課程英文化程度說明;;
96864;;TA10320231;92;健康行為專題研究;;2.0;TAHED0001;半年;選修;劉潔心;3;四7,8(本部 誠602);1;限博士班,本校修課人數上限：1人;臺師大校際課程。課程性質：博士班。限修學制：博本課程英文化程度說明;;
96865;;TA10320232;93;學校衛生專題研究;;2.0;TAHED0005;半年;選修;張鳳琴;3;四5,6(本部 誠602);1;限博士班,本校修課人數上限：1人;臺師大校際課程。課程性質：博士班。限修學制：博本課程英文化程度說明;;
96866;;TA10410118;94;高級衛生統計學研討;;2.0;TAHED0022;半年;選修;王國川;3;四1,2(本部 誠506);1;限博士班,本校修課人數上限：1人;臺師大校際課程。課程性質：博士班。限修學制：博本課程英文化程度說明;;
96902;;TA10420180;96;健康促進與衛生教育學方法論研究;;2.0;TAHED0062;半年;選修;李思賢;3;四7,8(本部 誠504);1;限博士班,本校修課人數上限：1人;臺師大校際課程。課程性質：博士班。限修學制：博本課程英文化程度說明;;
96490;;TA10320233;74;公共衛生教育研討;;2.0;TAHEM0002;半年;選修;劉潔心;3;二1,2(本部 誠602);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96491;;TA10320235;75;健康行為科學研究;;2.0;TAHEM0110;半年;選修;劉潔心;3;二3,4(本部 誠602);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96492;;TA10620074;76;學校衛生研討;;2.0;TAHEM0192;半年;選修;郭鐘隆;3;二6,7(本部 誠602);1;限學士班三年級以上,本校修課人數上限：1人;臺師大校際課程。課程性質：碩士班。限修學制：大三以上、碩、博本課程英文化程度說明;;
96875;;TA10320236;37;個人衛生;;2.0;TAHEU0011;半年;選修;張鳳琴;3;四3,4(本部 正103);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論。限修學制：大、碩、博本課程英文化程度說明;;
96903;;TA10320237;45;營養學;;2.0;TAHEU0012;半年;選修;劉貴雲;3;四3,4(本部 正104);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96904;;TA10420182;46;學校衛生;;3.0;TAHEU0019;半年;選修;廖邕;3;五2,3,4(本部 正104);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96938;;TA10420183;52;心理衛生;;2.0;TAHEU0021;半年;選修;李思賢;3;二3,4(本部 正103);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96583;;TA10311311;53;學校衛生專題研討;;2.0;TAHEU0027;半年;選修;吳仁宇;3;二6,7(本部 正103);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96939;;TA10420184;54;公共衛生教育;;3.0;TAHEU0028;半年;選修;吳文琪;3;三6,7,8(本部 正104);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生　；　健康促進與衛生教育計畫。限修學制：大、碩、博本課程英文化程度說明;;
96940;;TA10311316;55;藥物教育;;2.0;TAHEU0051;半年;選修;張晏蓉;3;一3,4(本部 正104);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96584;;TA10620075;56;學校衛生行政與評鑑;;2.0;TAHEU0067;半年;選修;高松景;3;四8,9(本部 正103);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96941;;TA10720059;57;青少年健康行為與問題;;2.0;TAHEU0070;半年;選修;高松景;3;二8,9(本部 正103);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96905;;TA10610065;48;健康傳播導論;;2.0;TAHEU0118;半年;選修;李錟鋒;3;一10,A(本部 教403);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96906;;TA10320242;49;中醫保健概論;;2.0;TAHEU0133;半年;選修;陳建霖;3;四6,7(本部 正104);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96585;;TA10610066;58;健康傳播媒體計畫與實施;;2.0;TAHEU0134;半年;選修;李錟鋒;3;一B,C(本部 教403);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96876;;TA10320243;41;環境科學概論;;2.0;TAHEU0136;半年;選修;曾治乾;3;一6,7(本部 正103);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96907;;TA10320244;50;健康與體育概論;;2.0;TAHEU0138;半年;選修;陳信亨;3;二3,4(本部 正104);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96877;;TA10320245;42;健康管理概論;;2.0;TAHEU0139;半年;選修;廖邕;3;四6,7(本部 正103);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96958;;TA10720060;64;統計軟體在資料分析上之應用;;2.0;TAHEU0141;半年;選修;張晏蓉;3;二6,7(本部 教401);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96908;;TA10320247;51;健康生活技能理論與實務;;2.0;TAHEU0148;半年;選修;張晏蓉;3;一6,7(本部 正105);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96878;;TA10311327;43;醫務管理概論;;2.0;TAHEU0154;半年;選修;張芳維;3;一8,9(本部 正103);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96942;;TA10311333;60;職場健康促進;;2.0;TAHEU0178;半年;選修;董貞吟;3;四6,7(本部 誠306);1;本課有先修科目規定,本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。先修科目：健康促進與衛生教育導論　；　個人衛生。限修學制：大、碩、博本課程英文化程度說明;;
96586;;TA10510077;61;公共衛生法規;;2.0;TAHEU0182;半年;選修;吳秀玲;3;三A,B(本部 誠208);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96624;;TA10420188;65;衛生管理實務;;3.0;TAHEU0183;半年;選修;曾治乾;3;一2,3,4(本部 正405);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
96943;;TA10420189;62;針灸按摩與健康促進;;2.0;TAHEU0184;半年;選修;陳建霖;3;五3,4(本部 正103);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博本課程英文化程度說明;;
98145;;TA10820092;82;多元文化幼兒教育;;3.0;TAHGU0303;半年;選修;賴文鳳;3;二6,7,8(本部 誠205);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。限修學制：大、碩、博;;
98046;;TA10710066;07;明清經濟史研究;;3.0;TAHIC0037;半年;選修;陳國棟;3;二2,3,4(本部 歷史系研);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98047;;TA10420197;08;近代中國思想變遷專題研究;;2.0;TAHIC0055;半年;選修;黃克武;3;二7,8(本部 歷史系研);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98048;;TA10320256;09;明清性別與文化史專題研究;;3.0;TAHIC0058;半年;選修;林麗月;3;五2,3,4(本部 歷史系研);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98049;;TA10420198;10;近代中日關係史專題研究;;3.0;TAHIC0060;半年;選修;黃自進;3;二2,3,4(本部 歷史系研);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98050;;TA10720063;11;臺灣社會史專題研究;;3.0;TAHIC0063;半年;選修;謝國興;3;五2,3,4(本部 歷史系研);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98100;;TA10420200;72;滿文（二）;;2.0;TAHIC0073;半年;選修;林士鉉;3;二A,B(本部 誠307);3;本課有先修科目規定,本校修課人數上限：3人;臺師大校際課程。課程性質：學士班及碩士班。先修科目：滿文（一）。滿文（二）為進階課程；限修學制：大、碩、博;;
98051;;TA10920083;12;魏晉南北朝社會經濟史專題研究（二）;;2.0;TAHIC0109;半年;選修;呂春盛;3;四3,4(本部 歷史系研);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98052;;TA10720065;13;臺灣近代史專題研究;;2.0;TAHIC8010;半年;選修;吳文星;3;三7,8(本部 歷史系研);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98053;;TA10820093;14;中美關係史專題研究;;3.0;TAHIC8011;半年;選修;吳翎君;3;三9,10,A(本部 歷史系研);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98054;;TA10311413;15;全球史中的中國貨幣與思想專題研究;;2.0;TAHIC8112;半年;選修;林滿紅;3;三7,8(本部 歷史系研);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
98055;;TA10820179;16;明清社會史專題研究;;3.0;TAHIC8114;半年;選修;邱仲麟;3;二7,8,9(本部 歷史系視);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。限修學制：碩、博;;
96746;;TA10420202;73;近代西方歷史意識專題;;3.0;TAHIC9001;半年;選修;周樑楷;3;四2,3,4(本部 歷史系視);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博;;
96747;;TA10320263;75;先秦史料研討;;3.0;TAHIC9006;半年;選修;石蘭梅;3;四2,3,4(本部 正406);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博;;
96748;;TA10320265;76;戰後臺灣白色恐怖與人權運動研討;;2.0;TAHIC9008;半年;選修;陳佳宏;3;二3,4(本部 正406);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班及碩士班。限修學制：大、碩、博;;
